Timestamp,MAC Address,Channel,DS Channel,HT Capabilities,Extended Capabilities,Vendor Specific Tags,SSID,Supported Rates,Extended Supported Rates,VHT Capabilities,HE Capabilities,Length,Label
1622470359.420596,62:5f:2f:de:66:66,6,11,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622470359.420612,62:5f:2f:de:66:66,11,11,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622470359.442333,62:5f:2f:de:66:66,11,12,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622470359.442349,62:5f:2f:de:66:66,6,12,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622470359.462705,62:5f:2f:de:66:66,11,12,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622470359.484854,62:5f:2f:de:66:66,11,13,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622470359.504907,62:5f:2f:de:66:66,11,13,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622470359.527108,62:5f:2f:de:66:66,6,1,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622470359.527151,62:5f:2f:de:66:66,1,1,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,144,iPhone6_N
1622470359.54709,62:5f:2f:de:66:66,6,1,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622470359.547094,62:5f:2f:de:66:66,1,1,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,144,iPhone6_N
1622470359.653934,62:5f:2f:de:66:66,6,4,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622470359.673829,62:5f:2f:de:66:66,6,4,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
